-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2023 through 12/31/2023 in LST
Location: latitude  17.6   longitude 44.2 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 1378.77 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
ALLSKY_KT             CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) 
ALLSKY_SFC_SW_DNI     CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (kW-hr/m^2/day) 
-END HEADER-
YEAR,MO,DY,T2M,RH2M,WS10M,ALLSKY_KT,ALLSKY_SFC_SW_DNI
2023,4,10,24.47,38.4,3.47,0.64,4.2506
2023,4,11,25.22,41.19,2.56,0.71,5.9801
2023,4,12,28.1,35.33,4.15,0.69,5.0357
2023,4,13,28.21,33.65,2.56,0.66,4.2509
2023,4,14,27.25,38.48,3.07,0.63,3.5842
2023,4,15,25.21,46.71,3.53,0.69,5.2236
2023,4,16,26.31,43.37,2.49,0.68,5.2214
2023,4,17,26.62,49.46,1.72,0.69,5.3743
2023,4,18,25.94,44.89,2.19,0.68,4.9922
2023,4,19,26.44,38.19,1.5,0.71,6.4082
2023,4,20,24.47,45.26,2.98,0.71,6.5306
2023,4,21,25.14,41.58,2.17,0.61,4.8989
2023,4,22,24.42,47.89,2.23,0.65,4.6438
2023,4,23,25.44,43.35,1.76,0.67,4.9954
2023,4,24,26.32,36.1,1.73,0.66,5.1506
2023,4,25,26.97,36.48,1.61,0.69,4.7806
2023,4,26,26.07,39.94,1.8,0.59,3.3329
2023,4,27,25.55,42.1,2.81,0.69,5.1259
2023,4,28,26.57,39.21,2.71,0.64,4.5005
2023,4,29,25.66,48.58,2.58,0.69,5.4526
2023,4,30,25.33,43.65,1.93,0.54,3.9161
2023,5,1,25.74,44.65,2.19,0.55,2.7924
2023,5,2,27.37,37.33,2.87,0.67,4.7698
2023,5,3,26.89,41.15,4.26,0.67,4.2888
2023,5,4,26.29,52.0,2.2,0.68,4.741
2023,5,5,27.1,38.94,2.56,0.64,3.678
2023,5,6,27.91,35.31,3.79,0.68,4.7594
2023,5,7,28.25,30.92,3.66,0.65,4.411
2023,5,8,27.73,18.29,3.73,0.71,5.5538
2023,5,9,27.6,18.36,3.76,0.72,5.8608
2023,5,10,27.69,17.02,3.45,0.74,6.6562
2023,5,11,27.49,17.77,3.4,0.74,6.869
2023,5,12,26.95,20.62,3.69,0.75,7.5002
2023,5,13,27.08,23.15,3.32,0.75,7.2674
2023,5,14,28.22,20.24,2.85,0.74,6.6336
2023,5,15,29.14,18.19,2.91,0.74,6.8964
2023,5,16,29.54,28.5,3.42,0.66,5.1451
2023,5,17,30.18,32.06,4.39,0.61,4.1738
2023,5,18,28.78,37.61,2.96,0.65,4.9699
2023,5,19,27.96,34.49,2.38,0.64,4.313
2023,5,20,27.9,36.97,4.13,0.55,3.541
2023,5,21,28.04,33.67,2.24,0.64,4.1844
2023,5,22,28.18,34.73,2.48,0.67,4.9387
2023,5,23,27.49,36.22,2.93,0.55,2.5109
2023,5,24,27.68,39.51,2.32,0.56,2.7982
2023,5,25,27.34,43.59,2.81,0.55,2.9532
2023,5,26,27.89,41.01,3.27,0.63,4.1537
2023,5,27,27.14,44.69,2.33,0.41,1.5768
2023,5,28,27.23,46.28,2.32,0.6,3.3994
2023,5,29,27.52,40.19,2.45,0.54,3.6727
2023,5,30,22.95,67.1,3.43,0.63,3.7608
2023,5,31,25.05,53.44,3.44,0.61,2.681
2023,6,1,26.51,41.41,3.76,0.62,2.9184
2023,6,2,26.41,45.6,3.54,0.69,5.0407
2023,6,3,27.14,36.86,3.19,0.67,4.7513
2023,6,4,27.66,32.12,3.14,0.67,4.5516
2023,6,5,27.76,26.0,2.88,0.7,4.686
2023,6,6,28.49,24.4,3.09,0.71,5.1154
2023,6,7,28.75,25.75,3.12,0.72,5.8579
2023,6,8,28.69,27.34,3.08,0.71,5.9311
2023,6,9,29.72,26.27,2.7,0.7,5.5649
2023,6,10,30.0,24.96,2.56,0.72,5.6338
2023,6,11,30.44,22.43,2.04,0.73,5.8836
2023,6,12,29.66,38.58,3.95,0.65,4.4525
2023,6,13,30.14,35.0,4.63,0.63,3.9362
2023,6,14,30.69,29.9,2.54,0.52,1.973
2023,6,15,30.38,27.41,2.94,0.66,3.882
2023,6,16,29.76,34.7,4.1,0.53,2.8277
2023,6,17,29.53,30.44,5.15,0.71,5.0731
2023,6,18,29.44,28.36,3.59,0.73,5.8313
2023,6,19,29.34,22.07,3.2,0.73,6.517
2023,6,20,29.28,21.81,2.75,0.71,5.1686
2023,6,21,29.59,19.77,3.26,0.72,5.7266
2023,6,22,28.89,18.54,3.6,0.75,6.7154
2023,6,23,29.35,16.36,3.28,0.75,6.9686
2023,6,24,29.82,19.18,2.25,0.74,6.8006
2023,6,25,30.53,22.12,3.62,0.71,5.7074
2023,6,26,32.12,15.31,4.13,0.71,5.1384
2023,6,27,31.47,17.03,4.05,0.72,6.2225
2023,6,28,31.53,15.19,4.49,0.73,6.5966
2023,6,29,31.42,15.39,3.5,0.7,5.0722
2023,6,30,31.9,14.62,3.2,0.72,5.6594
2023,7,1,31.52,15.76,4.09,0.7,5.3412
2023,7,2,31.68,26.88,3.85,0.67,4.2919
2023,7,3,32.16,24.56,3.26,0.66,4.5605
2023,7,4,31.78,19.87,3.23,0.7,6.0103
2023,7,5,31.89,25.12,3.62,0.69,5.526
2023,7,6,32.19,18.13,3.48,0.6,2.8896
2023,7,7,32.17,15.76,3.64,0.7,5.6935
2023,7,8,32.11,23.51,4.2,0.72,6.3283
2023,7,9,32.81,14.35,4.07,0.66,4.0661
2023,7,10,32.69,13.42,4.25,0.66,4.583
2023,7,11,32.69,12.82,3.79,0.63,3.6305
2023,7,12,32.03,16.95,4.8,0.6,3.7166
2023,7,13,32.31,18.64,4.66,0.63,3.0821
2023,7,14,31.89,16.74,3.74,0.66,4.4587
2023,7,15,32.2,16.92,3.88,0.71,6.017
2023,7,16,31.74,22.0,4.59,0.7,4.9188
2023,7,17,32.27,21.41,3.92,0.7,4.8293
2023,7,18,33.19,14.7,3.19,0.68,4.6476
2023,7,19,32.72,17.77,3.25,0.67,4.8773
2023,7,20,33.04,23.66,4.94,0.67,4.7695
2023,7,21,33.49,12.85,4.25,0.64,4.5283
2023,7,22,33.21,13.26,3.95,0.65,4.2437
2023,7,23,32.33,17.18,5.05,0.66,4.3046
2023,7,24,33.25,20.41,3.17,0.65,3.6982
2023,7,25,33.37,20.45,4.11,0.67,4.7662
2023,7,26,33.19,14.16,3.85,0.7,5.4475
2023,7,27,32.99,12.73,4.14,0.69,4.543
2023,7,28,31.37,24.85,5.92,0.69,4.6445
2023,7,29,33.04,20.81,4.86,0.68,4.4592
2023,7,30,32.87,22.29,2.88,0.69,5.2392
2023,7,31,32.27,26.38,4.82,0.7,5.7751
2023,8,1,32.52,17.84,3.74,0.7,5.4185
2023,8,2,32.34,16.65,4.81,0.68,4.7172
2023,8,3,32.56,27.21,6.61,0.62,3.6797
2023,8,4,32.85,26.83,4.85,0.61,3.6312
2023,8,5,32.44,26.1,3.72,0.57,2.6638
2023,8,6,32.01,24.79,6.08,0.65,4.1796
2023,8,7,31.76,19.36,6.05,0.68,4.8314
2023,8,8,31.78,18.25,4.39,0.63,3.5554
2023,8,9,31.7,12.92,3.35,0.73,6.2095
2023,8,10,31.31,11.83,3.76,0.76,7.9625
2023,8,11,31.34,15.32,3.8,0.73,6.9245
2023,8,12,31.36,20.24,4.12,0.66,4.374
2023,8,13,31.65,24.41,3.88,0.69,4.9205
2023,8,14,32.69,22.9,3.55,0.58,3.115
2023,8,15,33.15,24.46,3.17,0.61,3.161
2023,8,16,33.54,21.31,3.17,0.59,3.4714
2023,8,17,32.32,29.29,3.3,0.6,3.7133
2023,8,18,32.73,29.96,3.65,0.62,3.5566
2023,8,19,32.56,24.1,3.52,0.69,4.8295
2023,8,20,31.05,18.92,4.17,0.67,4.0483
2023,8,21,30.17,21.46,4.21,0.68,4.5098
2023,8,22,29.97,20.1,3.64,0.68,5.0489
2023,8,23,30.35,20.51,3.22,0.72,6.162
2023,8,24,30.94,20.09,3.89,0.69,5.003
2023,8,25,32.01,15.25,4.0,0.71,5.6923
2023,8,26,32.34,13.47,3.92,0.72,5.502
2023,8,27,31.4,14.1,4.24,0.74,6.581
2023,8,28,31.56,13.64,3.41,0.71,5.771
2023,8,29,31.25,24.17,3.52,0.63,3.6922
2023,8,30,32.46,17.39,3.31,0.69,4.8043
2023,8,31,31.6,22.76,4.72,0.69,4.8588
2023,9,1,30.39,19.11,5.64,0.57,2.6724
2023,9,2,30.49,21.62,3.83,0.63,4.1038
2023,9,3,30.55,21.59,3.44,0.63,3.7087
2023,9,4,30.51,17.3,3.66,0.72,6.5234
2023,9,5,29.66,16.0,3.25,0.71,5.2824
2023,9,6,30.39,23.53,4.21,0.59,3.2378
2023,9,7,29.98,19.26,5.1,0.58,3.1505
2023,9,8,29.37,16.87,3.76,0.66,4.4184
2023,9,9,29.02,17.56,4.28,0.65,3.8568
2023,9,10,29.02,17.75,3.31,0.74,6.5374
2023,9,11,30.24,15.51,2.75,0.73,6.2093
2023,9,12,30.08,17.12,5.09,0.64,3.3828
2023,9,13,29.64,17.59,3.68,0.68,4.5785
2023,9,14,29.42,18.67,3.58,0.71,5.4204
2023,9,15,29.5,17.82,3.07,0.71,5.4907
2023,9,16,30.34,18.2,3.83,0.53,1.6246
2023,9,17,29.39,16.27,3.57,0.67,4.0363
2023,9,18,30.29,15.42,3.28,0.67,4.1242
2023,9,19,29.64,16.9,3.88,0.6,2.3527
2023,9,20,28.78,17.81,4.68,0.71,4.8134
2023,9,21,28.42,21.25,3.73,0.68,4.3238
2023,9,22,28.82,31.49,3.91,0.63,3.5774
2023,9,23,28.7,21.3,4.54,0.64,3.5484
2023,9,24,28.57,14.59,3.99,0.69,4.7887
2023,9,25,28.26,23.7,3.73,0.65,3.6924
2023,9,26,28.77,21.35,3.24,0.72,5.6359
2023,9,27,28.51,19.31,4.26,0.73,5.8826
2023,9,28,26.78,24.85,4.32,0.73,5.9143
2023,9,29,25.96,19.48,4.07,0.73,5.7396
2023,9,30,26.42,16.96,3.46,0.74,6.3113
2023,10,1,25.96,16.23,4.34,0.74,6.9586
2023,10,2,25.4,15.53,3.59,0.77,7.6351
2023,10,3,25.77,16.17,3.0,0.77,7.5559
2023,10,4,26.68,19.04,3.82,0.74,6.3401
2023,10,5,26.2,21.61,3.89,0.74,6.5767
2023,10,6,25.62,19.34,4.19,0.74,5.9558
2023,10,7,25.25,23.69,5.38,0.69,4.2538
2023,10,8,24.88,21.02,5.39,0.71,4.595
2023,10,9,25.2,23.82,4.69,0.73,5.9146
2023,10,10,24.61,29.12,4.87,0.66,4.009
2023,10,11,23.82,24.0,3.88,0.75,6.9852
2023,10,12,23.66,25.36,4.01,0.73,6.485
2023,10,13,24.19,29.21,4.03,0.73,6.6749
2023,10,14,24.09,25.18,4.12,0.75,6.965
2023,10,15,24.27,23.24,3.49,0.74,6.6065
2023,10,16,24.03,21.46,3.23,0.73,6.3005
2023,10,17,24.32,18.86,3.2,0.75,6.9118
2023,10,18,23.99,22.76,3.35,0.74,6.9218
2023,10,19,23.6,23.86,3.15,0.74,6.9187
2023,10,20,23.3,22.26,3.03,0.75,7.3966
2023,10,21,22.52,32.62,3.87,0.72,6.2237
2023,10,22,22.26,34.09,4.46,0.7,5.3822
2023,10,23,22.18,37.65,4.67,0.7,5.1245
2023,10,24,22.69,40.01,4.38,0.7,5.8538
2023,10,25,23.87,45.62,2.85,0.68,5.58
2023,10,26,23.23,59.05,3.0,0.64,4.3994
2023,10,27,20.32,74.19,2.86,0.39,0.6103
2023,10,28,20.68,62.4,2.45,0.4,0.1181
2023,10,29,20.86,62.24,2.1,0.41,0.2818
2023,10,30,22.72,51.32,2.39,0.48,0.8249
2023,10,31,23.08,45.76,3.42,0.66,4.3133
2023,11,1,21.92,46.9,2.85,0.67,4.9649
2023,11,2,22.06,40.56,3.46,0.7,6.3317
2023,11,3,20.44,38.32,2.81,0.59,1.9054
2023,11,4,21.28,39.0,2.65,0.64,4.0138
2023,11,5,21.98,41.2,3.32,0.66,4.6022
2023,11,6,21.85,43.91,3.42,0.66,4.5408
2023,11,7,22.52,42.58,3.6,0.51,1.2487
2023,11,8,21.89,39.22,3.53,0.69,5.5464
2023,11,9,20.43,34.77,3.25,0.7,5.2176
2023,11,10,18.21,35.84,2.5,0.64,3.9305
2023,11,11,18.65,36.62,2.64,0.64,3.7082
2023,11,12,19.92,43.22,3.05,0.7,5.7612
2023,11,13,20.62,45.3,2.96,0.68,5.7554
2023,11,14,20.64,41.0,3.23,0.72,6.7236
2023,11,15,22.72,34.62,2.78,0.7,5.9388
2023,11,16,24.17,43.28,3.04,0.61,3.5405
2023,11,17,23.5,46.88,3.94,0.67,5.3664
2023,11,18,22.93,45.3,3.7,0.61,3.0173
2023,11,19,22.68,48.93,2.95,0.6,3.0514
2023,11,20,25.03,48.75,2.09,0.64,4.1083
2023,11,21,23.9,47.49,2.87,0.59,2.7353
2023,11,22,23.41,38.35,4.3,0.68,5.2838
2023,11,23,20.86,44.94,3.88,0.71,6.6538
2023,11,24,20.91,40.99,3.09,0.72,6.9922
2023,11,25,21.58,32.83,3.69,0.73,7.0373
2023,11,26,20.48,42.17,3.82,0.72,6.4402
2023,11,27,19.78,39.44,3.07,0.73,6.5246
2023,11,28,19.97,33.36,3.22,0.73,6.8095
2023,11,29,19.28,33.37,3.52,0.74,6.8686
2023,11,30,18.39,41.26,3.34,0.67,5.215
2023,12,1,18.14,43.14,3.36,0.74,7.093
2023,12,2,17.16,37.59,3.83,0.74,7.1102
2023,12,3,16.58,35.52,4.28,0.74,7.2708
2023,12,4,15.9,41.13,3.2,0.73,6.9019
2023,12,5,16.02,36.72,2.62,0.75,7.5706
2023,12,6,16.91,31.96,2.77,0.74,7.0939
2023,12,7,16.85,33.6,3.1,0.72,6.145
2023,12,8,16.01,32.89,2.52,0.74,6.787
2023,12,9,16.36,26.66,3.35,0.75,7.0152
2023,12,10,15.82,25.24,2.77,0.72,6.4663
2023,12,11,15.38,25.87,2.95,0.76,6.9775
2023,12,12,17.45,23.71,2.53,0.74,6.545
2023,12,13,20.64,45.91,3.35,0.7,6.1003
2023,12,14,17.44,45.09,3.8,0.65,4.3495
2023,12,15,14.7,40.16,2.74,0.73,6.521
2023,12,16,13.12,35.39,2.66,0.78,8.4766
2023,12,17,12.37,26.11,2.67,0.79,9.0374
2023,12,18,12.22,21.75,2.38,0.79,8.6213
2023,12,19,14.81,21.3,2.99,0.74,6.4001
2023,12,20,17.19,26.83,2.02,0.73,6.9965
2023,12,21,17.2,32.71,2.35,0.72,6.7411
2023,12,22,19.92,34.4,1.96,0.72,6.4001
2023,12,23,21.42,40.15,2.35,0.72,6.4766
2023,12,24,22.07,36.55,1.9,0.71,6.3446
2023,12,25,20.81,46.53,3.38,0.71,6.517
2023,12,26,18.54,37.29,3.23,0.73,6.9202
2023,12,27,17.06,41.08,2.97,0.74,6.9742
2023,12,28,18.5,38.74,2.7,0.71,6.2686
2023,12,29,20.78,33.61,1.79,0.71,6.2954
2023,12,30,20.75,45.89,2.3,0.69,5.8836
2023,12,31,19.55,48.32,2.79,0.71,6.3917
